Starting data loading
I
AM
SO
BORED
Finished data loading
Running 1000000 iteration over 22 epochs
<bound method Tensor.get_shape of <tf.Tensor 'cross_entropy/Mean:0' shape=() dtype=float32>>
(TensorShape([Dimension(None), Dimension(80), Dimension(80)]), TensorShape([Dimension(None), Dimension(10)]), TensorShape([Dimension(None), Dimension(10)]), (TensorShape([Dimension(None), Dimension(80), Dimension(80)]), TensorShape([Dimension(None), Dimension(10)]), TensorShape([Dimension(None)])))
--------------------Running Epoch 0--------------------
  -6.8604093   -1.5854682    1.9068573    7.2694764    0.7079048 ]
()
327.0
[0.6, 1.0, 1.0]
[ 2.735783    4.5129843   2.9048612   0.5373974  -4.379989    1.8526193
 -7.439668   -0.06251997  0.10624361  0.65316343]
[ 2.1616373   5.6765327   4.3513336  -2.1664486  -5.8893304   5.1216426
 -8.144955    0.05647439  0.46579808  0.37981418]
[ 2.0887923   1.5877372   0.08412784 -0.8711932  -0.583758    2.9846463
  0.42440486 -1.2856371  -1.3635094  -0.63162947]
[ 2.225148    2.7007701   1.6341367  -0.17320645 -2.1853561   2.3146214
 -1.3996261  -0.1960097  -0.9688676  -0.48221114]
[ 0.2506032   7.25181     2.8797975  -0.13456109 -4.339298    2.3973029
 -5.901625    1.0176535  -0.6739102   0.4864308 ]
[ 2.0748868   5.058814    2.9899685   0.5741381  -4.301164    2.412332
 -7.2161736   0.2638191   0.55556816  0.20904437]
[ 0.5503813   7.473811    3.6106575  -0.6444     -4.8151894   2.5972724
 -5.897262    0.45162362 -0.7850594   0.7688042 ]
[ 1.7389944   0.36898568  1.2099955  -0.6237316  -1.4462881   1.9768335
 -0.00385889 -0.76409894 -0.32072067  0.63048   ]
[ 2.8960502   4.1417766   4.7586093   0.42245176 -4.9991302   3.067508
 -6.3171887  -0.92886573 -0.10814631 -0.23672327]
[ 2.2221823   3.4616325   2.4812965  -0.7575799  -3.8962889   2.087153
 -2.5378258  -1.4128332  -0.47407746  0.7108129 ]
[ 3.4134064  -0.6240084   1.4665657  -0.9566952  -2.020207    3.0291264
 -0.96033347 -0.751772   -0.7170275   0.329214  ]
[ 2.0058386   3.7373452   2.8825936  -0.27632663 -4.146103    2.5057929
 -3.6062453  -1.1955204  -0.37907153  0.6678741 ]
[ 1.2374623  -0.669358    0.9475214  -1.1485246   0.2222822   1.2786014
  1.2060751  -0.794903    0.03668386 -0.3331087 ]
[ 1.9955823   3.8485446   2.6605208  -2.2749274  -3.4333267   2.0521216
 -1.5765082  -1.5785782  -0.32707113  0.50644124]
[ 1.5724714   1.0114483   1.3133076  -0.28754666 -1.5798328   1.9314361
 -1.5647327  -0.47662944 -0.33098966  0.58035237]
()
65.0
[0.06666667, 0.0, 0.0]
[-0.45978653  2.1446621   3.692018    1.7845205  -3.0284436   0.03059903
 -5.16146     2.4612584   0.38644084  2.1712291 ]
[ 0.4167897  -1.0777301   3.0841036  -1.0666574  -1.6594998   2.4626136
 -2.4897358   1.4929624   0.46532148  0.98144376]
[ 0.52887124  1.4559913   2.3597488  -0.38752416 -2.690345    3.4164965
 -2.9140148   0.05048192  0.46253067  0.9201764 ]
[ 1.3924468  -0.11769947  2.457184   -1.5953947  -2.1109488   3.8930347
 -1.3341571   0.18236047 -0.7842751   0.91990757]
[-0.43461818 -1.1049567   3.622257    1.9066795  -1.707666    0.42234796
 -6.2621784   2.6087132   1.3646247   2.4602768 ]
[ 0.01671268 -2.8001842   4.8153834   1.2001109  -2.359461   -1.2067087
 -3.2992234   2.1801393   0.7345461   4.0804076 ]
[ 0.16600521  0.44575426  1.6954336  -0.17247468 -1.8224326   3.0020764
 -2.3976696   0.60939425  0.05051267  1.4527699 ]
[ 0.3866403  -0.40297952  3.7117887   1.0607449  -2.3072414   1.1021935
 -4.5021853   2.1473417  -0.04249665  2.2251503 ]
[-0.2093911  -2.778251    1.7976782   1.890181   -1.0492743   0.20473596
 -2.1650536   1.6735525   0.9868403   2.570244  ]
[ 0.7477129   0.75427854  4.4556813   0.6029125  -3.1524851   0.7389672
 -6.0848584   1.8743699   0.6706863   1.8368288 ]
[-0.18283467  0.8476678   4.211527    1.305044   -2.9487453   1.1694618
 -4.2728276   1.89891     0.26859596  1.8550364 ]
[ 1.3460321   3.400255    3.3436797   0.93820107 -4.175311    3.1719196
 -4.7080207  -0.04449689 -0.81262463  1.4207699 ]
[ 1.3123605  -1.0016098   2.5930014  -0.1578731  -1.5217462   1.9607497
 -2.0224056   0.06670994  0.10390234  0.73408604]
[-0.83512     1.4891059   3.533148    2.1455495  -2.6294718   0.2688065
 -5.5752068   3.011411    0.39937454  2.2067497 ]
[-0.5944293   2.5499058   3.7076776   1.8981656  -3.0681307   0.35319552
 -5.679768    2.5477715   0.26791972  1.9706521 ]
()
188.0
[0.13333334, 0.0, 0.0]
[ 4.29534     1.5285414   2.4083374  -0.87998116 -3.9123626   7.125121
 -6.3421435   0.97088456  0.23277491 -1.6176044 ]
[ 1.4983326  -4.8897796  -0.30794454 -0.76000273  1.2573872   0.7874397
 -3.4192579   1.7332077   2.2591963   0.48532477]
[ 2.4646487  -2.6100252   0.18779574 -2.6765494   0.8103671   2.3618095
 -1.6393532   1.5465989   0.4130283  -1.1670146 ]
[ 3.0809798  -2.019856    1.6625406  -1.2715944  -1.239335    1.8149158
 -2.293798   -0.29261065  1.2741702  -0.23232064]
[ 0.52038306 -4.074092    0.13315074 -0.91476357  2.0006392   1.4615524
 -2.909967    2.2841117   2.4407632  -2.4238927 ]
[-0.3442325  -7.30013     0.45237327  0.6679121   2.4392579   0.5951062
 -3.5727065   1.2918929   3.9522767  -0.18826732]
[ 3.6746051  -1.279473    0.49291027 -2.899417   -1.3107074   2.7371247
 -2.7580187   0.48694444 -0.04459637  0.67776597]
[ 1.1666021  -6.705715   -0.4833678  -0.07159406  2.7602463   0.71741986
  0.53170335  1.086118    1.0556691  -1.0827045 ]
[ 3.308596   -0.6609359   1.961062   -1.0748092  -2.3985717   0.95807207
 -5.2301493   1.7049832   0.71268564  0.30520132]
[ 2.6926615  -1.6171277   1.7183275  -0.58319116 -1.6658301   1.0872383
 -6.0690393   1.9906569   0.99444735  0.91376173]
[ 1.0211272  -5.2519774   1.9932781  -0.8167318   0.24700275  1.1081736
 -3.5053232   1.4211221   2.5482728   0.7274348 ]
[ 0.0676858  -8.015502    0.30552125  0.63602066  2.0582764   0.30005157
 -2.8765872   1.7615128   3.885188   -0.5208159 ]
[ 0.8646311  -3.9524658   0.38461977  0.34794554  0.5603482   1.4282018
 -2.8247783   1.1605358   2.3120344  -0.3800021 ]
[-0.41988128 -9.018536    0.380145    1.9518236   3.010557   -1.3945276
 -1.6055572   1.3121002   3.7374268   0.5557132 ]
[ 4.27896     1.7142774   2.7404344  -1.4458833  -4.422289    6.2367263
 -9.054286    0.29578167 -0.3783099   0.66031945]
()
13.0
[0.26666668, 0.0, 0.0]
[ 0.8892848  -5.643462   -1.1060436   2.0201864   2.75235    -0.679566
  2.346576    1.3155855   1.0260954  -0.47049764]
[ 0.8910396  -3.6078207   0.5084559   0.6678501   0.4252685  -0.3630348
  2.798659   -0.6858924   0.26591563  1.4647412 ]
[ 2.1227434  -4.2942476  -1.6507721   1.2638897   2.054366   -0.16267917
  1.3250959   1.4681256   0.22842056 -0.21058133]
[ 1.3519204  -2.7302792   0.5903772  -0.2657462   0.6333295   0.6786142
  2.935511   -1.4066978   0.09365082  0.92043287]
[-0.34182388 -4.203124   -0.3649497   0.31506675  2.6006105   0.08276844
  2.2005866   0.50824225  1.2376966  -1.2457078 ]
[ 0.51089704 -5.572522   -1.84001     2.074981    2.6719236  -0.4582695
  1.0473369   1.0309412   0.9646762  -0.35692236]
[ 0.8074274  -3.914411    0.28854817  1.1166991   0.68023896 -0.8006085
  2.756368   -0.6405094   0.65407366  1.7845993 ]
[ 0.3236068  -4.9021735  -0.597101    2.9254942   2.002207   -2.3804085
  0.7027328   1.306994    2.054651   -0.09400538]
[ 1.6727282  -2.1529775   0.29370648  0.02110718  0.4275079   0.41021264
  3.5524845  -1.4851222  -0.34446287  0.66388357]
[ 0.5118284 -2.5579894 -1.8638282  2.9743118  1.7802647 -0.5952585
 -1.0117183  1.5207133  1.1091185 -0.8268558]
[ 0.73929167 -1.8824322  -1.2281169   2.0859575   1.1642517  -0.3062866
  0.02061939  1.1565561   0.5712604  -0.3763462 ]
[ 1.355716   -2.4051595   0.3762625   0.58644843  0.73881704  0.5950854
  2.586981   -1.3795068   0.01685125  0.6299985 ]
[ 2.0631618  -1.5715533   0.49531746  0.5044563   0.11473572 -0.18173048
  1.9411458  -1.1126008  -0.1624431   0.19364151]
[ 0.24987645 -6.6571364  -3.0850713   4.2924075   4.06962    -2.551452
 -1.6054037   3.4009461   1.9878242  -0.6717424 ]
[ 0.07595693 -3.6332219   0.4043346   0.3830372   1.776378   -0.00738624
  2.259847   -0.3076989   1.0975046  -0.7827393 ]
()
469.0
[0.4666667, 1.0, 1.0]
[ 1.6299388  3.8260458  1.6892958 -1.5560721 -3.390514   2.6464164
 -3.5782974 -2.5006483  0.738801   1.2140644]
[ 4.3410263   5.896493    3.3604643  -2.159641   -4.554623    5.9456325
 -8.003204   -1.4865651   0.56463426 -2.3468287 ]
[ 3.691288    6.769655    3.3101473  -2.0164835  -4.029506    5.7569194
 -8.153677   -1.6467552   0.44628263 -2.873121  ]
[ 2.900799   4.9994874  3.640701  -2.0539582 -4.696411   5.389772
 -6.199945  -1.5828097  0.322222  -0.2599679]
[ 5.2304773  6.739027   4.4778676 -0.9558281 -6.451867   6.4332876
 -6.880521  -2.9662185 -1.605133  -0.7564081]
[ 3.4800475   6.990562    3.323941   -1.8988541  -4.077561    5.7368584
 -8.006289   -1.6374066   0.24792883 -2.555088  ]
[ 3.500707    2.6862695   0.6004333  -1.0315423  -2.8990948   5.359094
 -3.1165926  -2.6662047  -0.8382129   0.15394178]
[ 1.9118464  1.5705272  1.8209232  1.3885835 -3.3248425  1.7782043
 -5.936273  -1.2805393  1.9765034  1.4535788]
[ 3.3449707   3.8744652   1.2065504  -2.6526237  -3.364206    6.460514
 -4.1624727  -3.023695   -0.64163524 -0.6156696 ]
[ 2.8346434   5.0405464   3.6394308  -3.0385058  -4.125539    6.7558064
 -5.385196   -3.0609846   0.35553682 -1.0850296 ]
[ 3.0481536   2.431394    2.0777564  -0.9733424  -3.076441    1.8784527
 -1.6846218  -3.343327   -0.08083084  1.0823914 ]
[ 3.6373153   1.4412285   2.6733177  -1.0904759  -3.089591    3.9930177
 -2.818098   -3.610754   -0.34470552  0.49001136]
[ 2.1810756   3.674958    2.8247433   0.790637   -4.8527403   2.6052191
 -4.607512   -1.399266    0.70916736  1.4745575 ]
[ 2.1987805   3.0021036   1.6841581  -1.9467419  -2.9725678   2.603354
 -3.4449985  -2.589178    0.17477435  1.2527388 ]
[ 2.6512494   4.1310387   3.414835    1.5964874  -3.7174397   4.9194937
 -7.165567   -2.3435602   0.11183077 -0.9598292 ]
()
295.0
[0.40000004, 1.0, 0.0]
[ 1.3091879   3.926511    2.5494745   0.16667989 -2.8486824   2.204267
 -3.7195961  -1.7396662   0.48966765  0.30265203]
[ 2.4530194   2.8993902   2.467014   -2.4270537  -2.2571633   3.966089
 -3.6336899  -1.9587965   0.19028527 -0.3892947 ]
[ 2.8109055   0.61827385  2.1063807  -0.18836638 -2.225024    3.403848
 -2.8539507  -1.7623537   1.2028785  -0.16272578]
[ 1.2346452   2.287329    1.3576652  -0.949347   -1.7200421   2.0077677
 -2.8885543  -1.3439553   1.014164    0.04571404]
[ 2.316477    3.3807118   2.2917044   0.12705317 -2.7482243   3.3037705
 -6.951452   -0.34901303  1.1741141  -0.45530507]
[ 2.7865813   2.1356268   1.7252967  -2.7514782  -2.002095    3.2947307
 -2.3361642  -2.4986906   0.48606503 -0.209138  ]
[ 3.6252785   4.4672995   3.4574344  -0.8034793  -3.715898    4.783082
 -6.1669755  -1.5830388   0.08295557 -1.6282126 ]
[ 3.022906    3.27897     4.7751155   1.1924331  -3.376378    3.0630538
 -6.125914   -0.44834477  0.8353795  -2.069346  ]
[ 3.893486    5.5160904   0.23197995  0.22574916 -3.6790245   6.703504
 -4.8081117  -1.046417   -1.7053664  -1.1676708 ]
[ 2.1749468   3.7474473   4.221495   -0.800382   -2.9769888   3.5507572
 -5.179156   -0.9175239   0.56559813 -1.0825472 ]
[ 4.104867    5.7146564   0.70595914  0.11673412 -3.7535086   7.301937
 -4.8403254  -1.7224059  -1.6441913  -1.3250161 ]
[ 1.3143653   3.7927215   3.2883863  -0.66421103 -3.2062948   2.6125484
 -3.3542633  -1.7478256   0.59800303 -0.44208154]
[ 3.0586739  5.5041723  1.8868229 -2.7520375 -3.075653   5.013216
 -2.8712146 -2.4693952 -0.4541319 -1.4219128]
[ 1.8364025   5.7132955   3.0006397  -1.0939064  -4.160187    5.412228
 -5.2672887  -1.554246   -0.11249468 -0.13717899]
[ 1.9765677  4.5136995  2.5926597 -2.3000853 -1.797438   4.2374144
 -2.7463248 -2.4317439 -0.4497012 -1.3602693]
()
156.0
[0.9333334, 1.0, 1.0]
[ 0.93641526 -1.5414256   2.1153138   0.47859478 -0.5784861   1.4323575
 -1.0935436  -0.01427293  1.121461   -0.11743537]
[ 1.1341366  -2.1872215   2.1651707   1.055808    0.17307171 -0.31622353
 -2.8878424   0.44759     1.397707    0.6488527 ]
[ 2.576756   -1.2297974   3.8915255   1.0516129  -1.9147202   0.46889198
 -2.7955573  -0.6115702   0.9384445   0.9467534 ]
[ 2.4493258  -1.6373575   3.0687287   0.4880921  -0.8668586   0.658218
 -2.4606102  -0.43534768  0.7036616   0.7571371 ]
[ 1.0182136  -2.2801762   3.1244953  -0.8211261  -0.865062    0.26132995
 -0.6698564  -0.15569687  1.4962413   0.8655057 ]
[ 1.5385852  -2.9383814   2.4510925  -0.12890065  0.21506286  0.8302101
 -2.3280451   0.6715319   1.827872   -0.27728721]
[ 1.9246055   2.4211216   3.4590168  -0.03752786 -3.4006052   0.77624595
 -0.6118307  -1.9507146  -0.28010386  0.985621  ]
[ 2.3617692  -0.02177712  2.4534137  -0.46721902 -1.1962095   1.5247351
 -1.879507   -1.3448608   0.7784872   0.18894354]
[ 1.3530223   0.87999904  3.2993     -0.21290657 -1.7215179   2.0903118
 -2.475419   -0.98831075  0.6048106   0.05258956]
[ 1.864856   -1.820242    0.9918376  -0.19466195  0.03108835  0.8111581
 -0.2944893  -0.32558703  0.50589013  0.06061592]
[ 1.4036078  -0.4231536   2.257409   -0.5742701  -1.3213586   1.4250796
 -2.2959497  -0.512499    1.2784305   0.07469328]
[ 1.8054806   0.5321542   2.6685784   0.87300766 -2.20409     2.104205
 -0.47554246 -0.8458471  -0.01790744 -0.00396363]
[ 0.1961011  -2.1466367   3.923407    1.0923084  -1.7085842  -0.19125625
 -0.2097353   0.42573583  1.1156406   1.6443182 ]
[ 0.23439299 -0.38529304  2.8636227  -0.39982435 -0.5531119   1.3766408
 -1.2983288  -0.5408719   0.9107122   0.16580984]
[ 1.9069095  -1.8942827   3.555269    0.70787346 -1.2314365  -0.4066173
 -1.9527224  -0.38549453  1.7590475   0.85732484]
()
322.0
[0.8000001, 1.0, 1.0]
[ 3.4599087   0.16675073  2.041764    1.2273403  -4.0788875   3.5162659
 -2.9614375  -0.9073569  -0.61951846  1.4000181 ]
[ 4.667791   -1.7210249   2.6462555   1.1866199  -2.5070484   2.2989712
 -3.6214628  -1.1690013  -0.28304636  1.9668363 ]
[ 4.706672   -0.8405547   3.6881654   0.55842984 -3.7463517   0.5865743
 -3.2311227  -3.9609814   1.0759187   2.2626586 ]
[ 4.554372   -2.115167    3.3056262   0.25927138 -3.0836241   1.1666257
 -2.4374306  -2.3448024   1.2755004   1.4846114 ]
[ 4.2702646   0.05526477  2.7430594   1.4119998  -4.315633    2.6951706
 -2.6012726  -1.4309082  -1.3389802   1.8771396 ]
[ 3.9645424  -0.01791826  1.4950342  -2.7644207  -1.9121937   2.0695453
  0.1518077  -4.2569356  -0.09005255  1.5173777 ]
[ 3.0370781 -1.9580271  3.8628037  2.227688  -1.3282082 -1.8154231
 -1.6373876 -2.9626102  1.4131136  2.0321515]
[ 3.786835   -2.2183077   2.0787036   1.3474243  -1.383061   -0.25613984
 -2.6285117  -3.4478624   1.7902493   1.7325544 ]
[ 4.10204   -1.3031133  2.2360425 -1.1677359 -1.9923431  1.2860144
 -0.7033304 -3.1744454  0.3124171  1.0807381]
[ 4.14897    -1.6664672   3.6913688  -0.0209462  -2.1664565  -0.41460797
 -2.656627   -2.7160816   1.6503699   2.443241  ]
[ 5.2669687  -1.4045837   2.6554115  -2.2249074  -1.6992143   0.2017009
  0.04900655 -3.6464024   0.0976066   0.79140824]
[ 4.462843    0.7575568   3.5149782  -2.4398935  -3.5568638   2.34137
 -2.2096193  -2.9725413   0.30932653  0.9485048 ]
[ 5.1252904  -2.0189855   1.3378813  -1.653747   -2.2400422   1.8802437
 -1.9573079  -1.9803331   0.55138403  1.6893169 ]
[ 5.6118784  -0.13918832  2.939913   -1.9101142  -3.265764    2.1498895
 -3.540333   -4.220024    0.13371605  1.9240366 ]
[ 4.008275    1.0528212   4.6239476  -1.3265089  -3.3043396   0.6217037
 -0.75387347 -3.83425    -0.21228117  1.5167063 ]
()
391.0
[0.8000001, 1.0, 1.0]
[-0.05954675 -9.412303   -0.2848127   7.1392493   2.700261   -7.6829486
 -2.4468157   3.450704    6.1910543   0.18623254]
[ 1.4477732  -8.187087    0.5161464   3.801034    2.8006494  -3.8528335
 -2.7032943  -0.40309048  5.8324523  -0.55387604]
[ 1.754042   -2.008765   -0.477854    2.3666413   0.52620375 -2.579294
 -4.039514   -0.7390489   2.6968474   2.4727247 ]
[ 1.6938237 -4.0230365 -1.2812972  3.2143826  1.817936  -2.6474988
 -4.7981496 -0.6373164  3.9610558  1.9029723]
[ 0.5259951 -7.808201  -1.4499397  4.4479017  3.1949048 -5.0734925
 -1.9306482  0.409326   4.6505594  1.0013679]
[ 3.2938447  -6.310586    0.05310373  3.083713    1.6520995  -0.60784435
 -4.8319793  -0.75215     3.8119564  -1.2253624 ]
[ 1.573111   -8.02789    -0.6615963   3.2764902   3.0708685  -2.8322804
 -1.3496333   0.01104528  3.7869105   1.0985005 ]
[ 2.1343572  -7.7481503  -0.95126235  0.6706631   2.3969426  -1.8074819
 -0.4311823  -1.1347649   3.7091823   1.3145632 ]
[ 2.2340808  -9.528776   -1.6610571   3.8591788   3.4286785  -2.9836395
 -3.7177732   0.569559    4.3323083   0.14883426]
[ 2.68337    -6.735567   -2.3578508   2.7846484   1.9331217  -2.0623279
 -4.395597    0.91859746  3.561404    1.2077756 ]
[ 3.0474951 -9.314419  -1.0346951  4.074057   2.0468054 -3.8676035
 -2.9802172  0.7815329  5.3208237 -0.4171345]
[ 1.3071784 -5.5038557  0.2258672  4.937232   1.4625783 -5.947455
 -3.340984   1.4426689  3.4852004  1.3800598]
[ -0.29908413 -11.622067    -0.564705     4.02949      3.8892326
  -5.38129     -4.6386237    2.218587     7.8014708    0.66182995]
[ 1.7830604  -7.360901   -0.75510764  2.4564526   2.6054554  -1.1320797
 -3.5148087   0.89981425  3.3968585  -0.537269  ]
[ 1.746317   -4.7829905  -1.4399352   4.472211    1.6722852  -4.2592487
 -4.041077   -0.48427898  4.126932    1.4408872 ]
()
278.0
[0.13333334, 0.0, 0.0]
[ 1.3685222  -2.3594506  -0.20311005 -1.07186     1.2672507   0.35717297
  1.6664351  -3.2785473   0.7414746   0.43282786]
[ 1.1623721  -3.0839612  -0.06438567  1.2522188   1.108283   -0.75424457
  1.3112203  -1.5449567   1.0512972   0.8264228 ]
[ 1.2587012  -1.9063584  -2.1124063  -0.13165328  2.5605314   0.46839267
  3.057752   -2.4770756  -0.85473734  0.00770643]
[ 2.4908185  -4.1484118  -0.8897501   1.2500936   0.48061904 -0.26989523
  2.258403   -4.624614    0.9923705   1.6897591 ]
[ 2.3434901  -4.216491   -0.72293353  1.634305    0.3896496  -0.66820526
  1.91351    -4.0190887   1.0234501   1.8690196 ]
[ 1.7956667  -5.922319   -1.169168    1.9207314   1.9028093  -0.95239866
  1.1794109  -2.82267     1.6422122   1.4510928 ]
[ 1.5953646  -2.8222551  -1.3549929   0.5115038   1.8581785   0.36829132
  3.3103216  -3.074495   -0.4364882   0.581702  ]
[ 0.2996695  -1.3783906  -2.3421173   1.2197542   2.2382307   0.17866567
  3.05597    -3.059586   -0.10555339  0.27364174]
[ 1.014588   -4.34851    -1.8916624   1.2218337   2.9325619  -1.2403306
  2.4281857  -2.8783014   1.3678255   0.21126786]
[ 1.785099  -5.0159    -0.86394    2.7298393  1.6303436 -1.3888922
  2.7828667 -4.239601   1.256607   1.6606528]
[ 0.6810197 -4.712     -1.8267007  2.2615628  2.3125105 -2.11171
  3.3219402 -2.2185469  1.05249    1.0363531]
[ 1.3742423e+00 -1.1303823e+00 -1.0722256e+00  6.9718885e-01
  8.4661388e-01  8.9191055e-01  2.2967598e+00 -3.4548752e+00
 -6.9302320e-04  3.4164730e-01]
[ 1.7720256  -4.7414384  -2.5528882   0.9428582   3.2450361   0.19982186
  3.4751964  -2.4164805  -0.02913088 -0.3465335 ]
[ 1.1364412  -4.060009   -0.542972   -0.20929158  3.0943136   0.77123463
  1.8496276  -1.7149076   1.27805    -1.1209569 ]
[ 1.1462278 -4.181292  -1.209278   2.5274634  2.0856285 -1.0400051
  2.2205274 -3.8875113  0.8266455  1.3671528]
()
231.0
[0.66666675, 1.0, 1.0]
[ 2.6141024   2.2035546   4.21752    -0.07799095 -3.3721123   1.1282687
 -3.691314   -2.4771886  -0.21905881  2.0983737 ]
[ 1.6331296   3.1198404   4.724607   -1.9019595  -2.8707094   2.2281263
 -2.7582204  -2.6636472   0.81488323  0.8865279 ]
[ 2.4362752   3.4107358   4.002644    0.16084115 -4.0888457   0.9525176
 -3.7200277  -2.6598918   0.63832     1.551279  ]
[ 1.6141193  1.8741878  3.7614605 -1.1665245 -3.056735   1.4602345
 -1.0795159 -2.2577724  0.5931104  1.5009366]
[ 3.33913    -1.138389    3.7505152   0.2972403  -2.310423   -1.3102218
 -0.567624   -2.791181   -0.09741598  2.763632  ]
[ 1.7869675   0.90998256  3.9268107  -0.05815265 -3.267807    1.2488374
 -0.31051418 -4.0638433   0.34803104  2.3473403 ]
[ 1.9493246   3.2899609   2.8325706  -0.6518265  -3.6921782   2.7173376
 -0.85171247 -3.021525   -0.8837865   1.6227349 ]
[ 3.4189687   1.701481    2.283928   -0.25070423 -2.1030624  -0.22262064
  0.1740193  -3.8593516  -0.45135725  0.584555  ]
[ 2.0437915  -3.1410272   1.379087    2.287427    0.2016522  -1.4192344
  0.1852279  -2.5173967   1.5576141   0.66689384]
[ 1.9925022  -0.01844946  1.745954    0.36891496 -1.0512137   1.6732422
  0.3558201  -2.5837724   0.50067717 -0.3460308 ]
[ 2.562068   1.8917831  2.8993132 -1.6679573 -2.3789785  1.5735999
  0.6922755 -3.2839684 -0.722037   1.8084584]
[ 2.8944068   3.2871156   3.5522974  -0.83444417 -2.8412752   1.7579224
 -0.6601987  -3.0142636  -1.471741    1.8448218 ]
[ 2.477363   -0.12622926  0.7026981   0.22636953 -1.2799523   1.0991384
 -1.2121354  -2.3421144   0.74911946  0.02579918]
[ 1.4477289  1.5788093  3.6269104 -1.1180153 -2.768361   1.2966069
 -0.9453279 -2.176927   0.7320261  1.2742077]
[ 3.0465126   2.674714    3.5623462  -1.148609   -3.3386412   1.6665858
 -0.58891726 -3.4611773  -0.5894421   1.4964086 ]
()
397.0
[0.06666667, 0.0, 0.0]
[ 1.5959926  -3.1947749   0.6379045   2.3344316   0.42260438 -1.5235616
  3.663051   -3.868937    0.27193797  1.8966169 ]
[ 1.5350115  -0.95515954  1.594381    0.30490196 -0.19673851 -0.04590753
  4.027708   -3.3427758  -1.1510389   2.236587  ]
[ 0.5592964 -2.3299525  1.7496355  2.265037   0.7401272 -1.7488002
  4.491177  -1.7988563 -0.5826259  1.9309901]
[ 1.3335451  -1.2112435   1.8844423   2.4077353  -0.28728917 -2.092452
  2.6507437  -2.0587096  -0.49532092  2.54589   ]
[ 1.8300577   0.00672635  0.70407116  0.5185175  -0.17191905 -0.06818882
  4.302186   -3.532798   -1.8314021   1.9699901 ]
[ 1.8419178  -1.3565215   1.1988053   0.00724819 -0.5308107   0.33289608
  5.273357   -3.197648   -1.5400281   1.8491514 ]
[ 0.4688697  -2.8216012   1.2361168   1.8542575   1.1469604  -1.8515047
  5.4029994  -2.4861662  -0.31634182  1.6403428 ]
[ 1.52744    -0.24529704  1.6990056   1.2572176  -0.8688053  -0.88878274
  3.3482606  -2.2626889  -1.3690116   2.411141  ]
[ 1.2811718   1.7986051   2.457759    1.2706373  -1.7394737  -0.46230057
  1.7972127  -3.598055   -1.3417628   2.0543754 ]
[ 2.6311345   0.05052456  2.6241806   0.1360921  -1.5713576  -0.19187006
  4.209667   -3.9073172  -1.3910916   2.2737725 ]
[ 0.83560073 -1.0825129   1.1789424   0.8257756   0.3092718  -0.17842802
  4.428386   -3.2678235  -1.0198762   2.0051796 ]
[ 2.3331428   0.856717    1.9378134   0.46406132 -1.4245921  -0.8055539
  2.448836   -3.3865778  -0.8735382   1.9659425 ]
[ 1.0206664   1.9124347   2.336843    0.8729625  -1.5298477   0.14889559
  1.8750969  -3.5449767  -1.2709017   1.848827  ]
[ 2.6948495   0.37992242  1.8599632   2.1589696  -1.6768036  -1.1864433
  2.1194649  -3.9669151  -1.0779297   2.474531  ]
[ 1.6766324  -0.17269963  2.6048152   1.6875892  -1.6020435  -0.92093205
  2.5076697  -2.544975   -1.3762832   3.7463639 ]
()
677.0
[0.7333334, 1.0, 1.0]
[ 5.736285    4.910541    2.7771907  -2.355682   -4.9242992   7.8099008
 -5.253216   -0.8459894  -0.70185083 -1.634107  ]
[ 3.9606886   2.7633512   2.462417   -1.9057561  -3.5949333   6.703629
 -2.6688476  -1.265938   -1.6939802  -0.49118575]
[ 4.5075436  -0.77791953  3.0277944  -3.2411263  -2.705018    1.0821209
 -0.02358726 -2.3680625   0.05916756  1.2377696 ]
[ 2.7051134   2.7021458   2.936826   -2.888966   -2.776744    3.463
 -1.2531233  -2.2476263  -0.67618746 -0.24276564]
[ 5.495001   5.243011   2.405691  -1.9639536 -4.9807134  7.790808
 -4.7865825 -1.0474129 -0.8831654 -1.4212316]
[ 1.7965618   2.2789538   1.2223144  -2.2509246  -1.8978852   5.175509
 -3.415606   -0.6095424  -0.13167572  0.17382422]
[ 3.7872856   1.066315    2.998602   -4.1353045  -2.9898267   1.9003853
  0.07313403 -2.633767    0.02383035  0.84796846]
[ 3.9985409   0.23853746  2.7718744  -3.5280144  -2.3137689   2.018104
 -1.3859509  -2.0057387  -0.0309791   0.55917823]
[ 3.5356302  1.5336344  2.90113   -3.5874434 -2.9164577  2.4076612
 -1.5197473 -2.026237  -0.0353387  0.7782741]
[ 3.3245044  -0.61532557  1.7382071  -2.6888351  -1.3385947   3.9899476
 -3.397702   -1.9899824   1.5826411  -0.29298052]
[ 2.7007697   1.6401404   2.087607   -1.6876364  -3.3414907   4.6364465
 -2.7400866  -1.2990925   0.39964926  0.01951637]
[ 5.567014   5.706037   2.4301283 -1.7631739 -5.4042387  6.6991024
 -4.536019  -1.2322824 -1.4155567 -1.1775783]
[ 3.9443061  1.409172   2.3099616 -1.7986244 -3.8871737  6.6978993
 -2.649512  -0.821379  -1.3606076  0.5949727]
[ 3.7348511   0.94066834  2.104054   -4.085288   -2.2981062   4.3613477
 -0.45705172 -1.8230946  -0.8576707  -0.05379281]
[ 3.2953176   5.0468626   2.7546682  -2.6776276  -4.1593056   6.5120273
 -3.6788156  -0.86727244 -0.8215818  -1.2739719 ]
()
674.0
